,0,1
0,38,0.9999999999999999
1,7,0.8940724518757706
2,14,0.7058920957381882
3,64,0.645686867745725
4,124,0.645686867745725
5,215,0.645686867745725
6,269,0.645686867745725
7,359,0.645686867745725
8,562,0.645686867745725
9,618,0.645686867745725
10,792,0.645686867745725
11,812,0.645686867745725
12,972,0.645686867745725
13,57,0.45836888425861244
14,104,0.45836888425861244
15,122,0.45836888425861244
16,133,0.45836888425861244
17,174,0.45836888425861244
18,206,0.45836888425861244
19,214,0.45836888425861244
20,253,0.45836888425861244
21,384,0.45836888425861244
22,421,0.45836888425861244
23,578,0.45836888425861244
24,585,0.45836888425861244
25,621,0.45836888425861244
26,622,0.45836888425861244
27,682,0.45836888425861244
28,689,0.45836888425861244
29,721,0.45836888425861244
30,742,0.45836888425861244
31,762,0.45836888425861244
32,930,0.45836888425861244
33,999,0.45836888425861244
34,8,0.44792237139581226
35,98,0.44792237139581226
36,105,0.44792237139581226
37,241,0.44792237139581226
38,248,0.44792237139581226
39,305,0.44792237139581226
40,315,0.44792237139581226
41,412,0.44792237139581226
42,516,0.44792237139581226
43,560,0.44792237139581226
44,626,0.44792237139581226
45,677,0.44792237139581226
46,715,0.44792237139581226
47,752,0.44792237139581226
48,802,0.44792237139581226
49,444,0.4363140184200826
50,475,0.4363140184200826
51,504,0.4363140184200826
52,788,0.4363140184200826
53,926,0.4363140184200826
54,132,0.40108249690366243
55,210,0.40108249690366243
56,260,0.40108249690366243
57,869,0.40108249690366243
58,232,0.38038987929520857
59,294,0.38038987929520857
60,607,0.38038987929520857
61,35,0.36673621682984225
62,58,0.36673621682984225
63,103,0.36673621682984225
64,120,0.36673621682984225
65,131,0.36673621682984225
66,138,0.36673621682984225
67,304,0.36673621682984225
68,360,0.36673621682984225
69,366,0.36673621682984225
70,387,0.36673621682984225
71,430,0.36673621682984225
72,555,0.36673621682984225
73,572,0.36673621682984225
74,702,0.36673621682984225
75,703,0.36673621682984225
76,761,0.36673621682984225
77,821,0.36673621682984225
78,834,0.36673621682984225
79,867,0.36673621682984225
80,921,0.36673621682984225
81,47,0.362417730587261
82,97,0.362417730587261
83,110,0.362417730587261
84,212,0.362417730587261
85,281,0.362417730587261
86,296,0.362417730587261
87,614,0.362417730587261
88,654,0.362417730587261
89,663,0.362417730587261
90,796,0.362417730587261
91,799,0.362417730587261
92,828,0.362417730587261
93,17,0.3599540229503645
94,109,0.3599540229503645
95,144,0.3599540229503645
96,146,0.3599540229503645
97,424,0.3599540229503645
98,432,0.3599540229503645
99,503,0.3599540229503645
100,528,0.3599540229503645
101,599,0.3599540229503645
102,669,0.3599540229503645
103,699,0.3599540229503645
104,963,0.3599540229503645
105,93,0.3582350020958524
106,199,0.3582350020958524
107,219,0.3582350020958524
108,264,0.3582350020958524
109,270,0.3582350020958524
110,375,0.3582350020958524
111,417,0.3582350020958524
112,563,0.3582350020958524
113,636,0.3582350020958524
114,645,0.3582350020958524
115,675,0.3582350020958524
116,733,0.3582350020958524
117,919,0.3582350020958524
118,319,0.34554417210413246
119,419,0.34554417210413246
120,553,0.34554417210413246
121,644,0.34554417210413246
122,724,0.34554417210413246
123,789,0.34554417210413246
124,854,0.34554417210413246
125,900,0.34554417210413246
126,19,0.32055905366735954
127,23,0.32055905366735954
128,71,0.32055905366735954
129,81,0.32055905366735954
130,118,0.32055905366735954
131,159,0.32055905366735954
132,186,0.32055905366735954
133,202,0.32055905366735954
134,252,0.32055905366735954
135,289,0.32055905366735954
136,325,0.32055905366735954
137,481,0.32055905366735954
138,561,0.32055905366735954
139,567,0.32055905366735954
140,635,0.32055905366735954
141,653,0.32055905366735954
142,664,0.32055905366735954
143,741,0.32055905366735954
144,941,0.32055905366735954
145,944,0.32055905366735954
146,967,0.32055905366735954
147,983,0.32055905366735954
148,29,0.31518387668402376
149,223,0.31518387668402376
150,225,0.31518387668402376
151,233,0.31518387668402376
152,327,0.31518387668402376
153,344,0.31518387668402376
154,346,0.31518387668402376
155,471,0.31518387668402376
156,493,0.31518387668402376
157,545,0.31518387668402376
158,660,0.31518387668402376
159,692,0.31518387668402376
160,772,0.31518387668402376
161,793,0.31518387668402376
162,814,0.31518387668402376
163,825,0.31518387668402376
164,995,0.31518387668402376
165,95,0.30632059252048055
166,308,0.30632059252048055
167,554,0.30632059252048055
168,658,0.30632059252048055
169,672,0.30632059252048055
170,698,0.30632059252048055
171,735,0.30632059252048055
172,835,0.30632059252048055
173,848,0.30632059252048055
174,909,0.30632059252048055
175,16,0.30118111374486106
176,34,0.30118111374486106
177,82,0.30118111374486106
178,189,0.30118111374486106
179,192,0.30118111374486106
180,307,0.30118111374486106
181,750,0.30118111374486106
182,915,0.30118111374486106
183,96,0.29740098193621345
184,130,0.29740098193621345
185,278,0.29740098193621345
186,583,0.29740098193621345
187,696,0.29740098193621345
188,728,0.29740098193621345
189,25,0.29536026034268864
190,51,0.29536026034268864
191,808,0.29536026034268864
192,40,0.2897641102342826
193,121,0.2897641102342826
194,171,0.2897641102342826
195,172,0.2897641102342826
196,306,0.2897641102342826
197,754,0.2897641102342826
198,806,0.2897641102342826
199,830,0.2897641102342826
200,918,0.2897641102342826
201,998,0.2897641102342826
202,87,0.28892561151543805
203,429,0.28892561151543805
204,496,0.28892561151543805
205,527,0.28892561151543805
206,580,0.28892561151543805
207,694,0.28892561151543805
208,751,0.28892561151543805
209,846,0.28892561151543805
210,683,0.28133072274730253
211,686,0.28133072274730253
212,819,0.28133072274730253
213,896,0.28133072274730253
214,955,0.28133072274730253
215,6,0.2687289917629546
216,271,0.2687289917629546
217,881,0.2687289917629546
218,5,0.2534906229734305
219,63,0.2534906229734305
220,90,0.2534906229734305
221,190,0.2534906229734305
222,201,0.2534906229734305
223,498,0.2534906229734305
224,523,0.2534906229734305
225,588,0.2534906229734305
226,603,0.2534906229734305
227,898,0.2534906229734305
228,75,0.249746439521396
229,175,0.249746439521396
230,326,0.249746439521396
231,335,0.249746439521396
232,687,0.249746439521396
233,36,0.24311676838359367
234,126,0.24311676838359367
235,148,0.24311676838359367
236,24,0.19996612637469344
237,106,0.19996612637469344
238,117,0.19996612637469344
239,287,0.19996612637469344
240,519,0.19996612637469344
241,542,0.19996612637469344
242,615,0.19996612637469344
243,638,0.19996612637469344
244,931,0.19996612637469344
245,933,0.19996612637469344
246,437,0.1791778602121725
247,470,0.1791778602121725
248,587,0.1791778602121725
249,590,0.1791778602121725
250,616,0.1791778602121725
251,780,0.1791778602121725
252,938,0.1791778602121725
253,940,0.1791778602121725
254,992,0.1791778602121725
255,101,0.17790727148290347
256,218,0.17790727148290347
257,220,0.17790727148290347
258,478,0.17790727148290347
259,746,0.17790727148290347
260,797,0.17790727148290347
261,841,0.17790727148290347
262,849,0.17790727148290347
263,491,0.1771742882495409
264,538,0.1771742882495409
265,637,0.1771742882495409
266,639,0.1771742882495409
267,883,0.1771742882495409
268,889,0.1771742882495409
269,957,0.1771742882495409
270,989,0.1771742882495409
271,65,0.17665934224389437
272,91,0.17665934224389437
273,390,0.17665934224389437
274,497,0.17665934224389437
275,581,0.17665934224389437
276,690,0.17665934224389437
277,33,0.17201544262356533
278,173,0.17201544262356533
279,257,0.17201544262356533
280,376,0.17201544262356533
281,405,0.17201544262356533
282,411,0.17201544262356533
283,602,0.17201544262356533
284,714,0.17201544262356533
285,755,0.17201544262356533
286,871,0.17201544262356533
287,888,0.17201544262356533
288,904,0.17201544262356533
289,932,0.17201544262356533
290,968,0.17201544262356533
291,969,0.17201544262356533
292,70,0.13883766165626613
293,349,0.13883766165626613
294,451,0.13883766165626613
295,452,0.13883766165626613
296,547,0.13883766165626613
297,680,0.13883766165626613
298,712,0.13883766165626613
299,745,0.13883766165626613
300,760,0.13883766165626613
301,823,0.13883766165626613
302,847,0.13883766165626613
303,882,0.13883766165626613
304,916,0.13883766165626613
305,990,0.13883766165626613
306,127,0.13711077943311661
307,197,0.13711077943311661
308,227,0.13711077943311661
309,279,0.13711077943311661
310,313,0.13711077943311661
311,373,0.13711077943311661
312,410,0.13711077943311661
313,456,0.13711077943311661
314,464,0.13711077943311661
315,551,0.13711077943311661
316,576,0.13711077943311661
317,651,0.13711077943311661
318,747,0.13711077943311661
319,813,0.13711077943311661
320,818,0.13711077943311661
321,829,0.13711077943311661
322,858,0.13711077943311661
323,964,0.13711077943311661
324,971,0.13711077943311661
325,996,0.13711077943311661
326,41,0.13612713705606222
327,43,0.13612713705606222
328,135,0.13612713705606222
329,142,0.13612713705606222
330,143,0.13612713705606222
331,222,0.13612713705606222
332,280,0.13612713705606222
333,320,0.13612713705606222
334,397,0.13612713705606222
335,402,0.13612713705606222
336,461,0.13612713705606222
337,466,0.13612713705606222
338,469,0.13612713705606222
339,520,0.13612713705606222
340,534,0.13612713705606222
341,566,0.13612713705606222
342,598,0.13612713705606222
343,734,0.13612713705606222
344,763,0.13612713705606222
345,776,0.13612713705606222
346,839,0.13612713705606222
347,907,0.13612713705606222
348,84,0.1354414726820852
349,102,0.1354414726820852
350,163,0.1354414726820852
351,176,0.1354414726820852
352,261,0.1354414726820852
353,268,0.1354414726820852
354,277,0.1354414726820852
355,413,0.1354414726820852
356,418,0.1354414726820852
357,445,0.1354414726820852
358,568,0.1354414726820852
359,595,0.1354414726820852
360,596,0.1354414726820852
361,767,0.1354414726820852
362,783,0.1354414726820852
363,824,0.1354414726820852
364,837,0.1354414726820852
365,857,0.1354414726820852
366,864,0.1354414726820852
367,877,0.1354414726820852
368,884,0.1354414726820852
369,18,0.13330842134565052
370,73,0.13330842134565052
371,246,0.13330842134565052
372,624,0.13330842134565052
373,673,0.13330842134565052
374,804,0.13330842134565052
375,815,0.13330842134565052
376,901,0.13330842134565052
377,947,0.13330842134565052
378,113,0.12217910543104994
379,228,0.12217910543104994
380,473,0.12217910543104994
381,771,0.12217910543104994
382,238,0.11597112559264273
383,393,0.11597112559264273
384,400,0.11597112559264273
385,434,0.11597112559264273
386,450,0.11597112559264273
387,487,0.11597112559264273
388,706,0.11597112559264273
389,817,0.11597112559264273
390,862,0.11597112559264273
391,879,0.11597112559264273
392,885,0.11597112559264273
393,9,0.11495899175566865
394,137,0.11495899175566865
395,239,0.11495899175566865
396,448,0.11495899175566865
397,472,0.11495899175566865
398,536,0.11495899175566865
399,592,0.11495899175566865
400,323,0.11437737250149181
401,513,0.11437737250149181
402,822,0.11437737250149181
403,836,0.11437737250149181
404,886,0.11437737250149181
405,150,0.11396974614709596
406,463,0.11396974614709596
407,647,0.11396974614709596
408,688,0.11396974614709596
409,732,0.11396974614709596
410,794,0.11396974614709596
411,991,0.11396974614709596
412,114,0.10841952350301357
413,336,0.10841952350301357
414,337,0.10841952350301357
415,685,0.10841952350301357
416,939,0.10841952350301357
417,952,0.10841952350301357
418,986,0.10841952350301357
419,332,0.10759115082752277
420,512,0.10759115082752277
421,980,0.10759115082752277
422,392,0.1071138984786251
423,454,0.1071138984786251
424,541,0.1071138984786251
425,856,0.1071138984786251
426,301,0.10677888315713163
427,358,0.10677888315713163
428,409,0.10677888315713163
429,415,0.10677888315713163
430,684,0.10677888315713163
431,0,0.0
432,1,0.0
433,2,0.0
434,3,0.0
435,4,0.0
436,10,0.0
437,11,0.0
438,12,0.0
439,13,0.0
440,15,0.0
441,20,0.0
442,21,0.0
443,22,0.0
444,26,0.0
445,27,0.0
446,28,0.0
447,30,0.0
448,31,0.0
449,32,0.0
450,37,0.0
451,39,0.0
452,42,0.0
453,44,0.0
454,45,0.0
455,46,0.0
456,48,0.0
457,49,0.0
458,50,0.0
459,52,0.0
460,53,0.0
461,54,0.0
462,55,0.0
463,56,0.0
464,59,0.0
465,60,0.0
466,61,0.0
467,62,0.0
468,66,0.0
469,67,0.0
470,68,0.0
471,69,0.0
472,72,0.0
473,74,0.0
474,76,0.0
475,77,0.0
476,78,0.0
477,79,0.0
478,80,0.0
479,83,0.0
480,85,0.0
481,86,0.0
482,88,0.0
483,89,0.0
484,92,0.0
485,94,0.0
486,99,0.0
487,100,0.0
488,107,0.0
489,108,0.0
490,111,0.0
491,112,0.0
492,115,0.0
493,116,0.0
494,119,0.0
495,123,0.0
496,125,0.0
497,128,0.0
498,129,0.0
499,134,0.0
500,136,0.0
501,139,0.0
502,140,0.0
503,141,0.0
504,145,0.0
505,147,0.0
506,149,0.0
507,151,0.0
508,152,0.0
509,153,0.0
510,154,0.0
511,155,0.0
512,156,0.0
513,157,0.0
514,158,0.0
515,160,0.0
516,161,0.0
517,162,0.0
518,164,0.0
519,165,0.0
520,166,0.0
521,167,0.0
522,168,0.0
523,169,0.0
524,170,0.0
525,177,0.0
526,178,0.0
527,179,0.0
528,180,0.0
529,181,0.0
530,182,0.0
531,183,0.0
532,184,0.0
533,185,0.0
534,187,0.0
535,188,0.0
536,191,0.0
537,193,0.0
538,194,0.0
539,195,0.0
540,196,0.0
541,198,0.0
542,200,0.0
543,203,0.0
544,204,0.0
545,205,0.0
546,207,0.0
547,208,0.0
548,209,0.0
549,211,0.0
550,213,0.0
551,216,0.0
552,217,0.0
553,221,0.0
554,224,0.0
555,226,0.0
556,229,0.0
557,230,0.0
558,231,0.0
559,234,0.0
560,235,0.0
561,236,0.0
562,237,0.0
563,240,0.0
564,242,0.0
565,243,0.0
566,244,0.0
567,245,0.0
568,247,0.0
569,249,0.0
570,250,0.0
571,251,0.0
572,254,0.0
573,255,0.0
574,256,0.0
575,258,0.0
576,259,0.0
577,262,0.0
578,263,0.0
579,265,0.0
580,266,0.0
581,267,0.0
582,272,0.0
583,273,0.0
584,274,0.0
585,275,0.0
586,276,0.0
587,282,0.0
588,283,0.0
589,284,0.0
590,285,0.0
591,286,0.0
592,288,0.0
593,290,0.0
594,291,0.0
595,292,0.0
596,293,0.0
597,295,0.0
598,297,0.0
599,298,0.0
600,299,0.0
601,300,0.0
602,302,0.0
603,303,0.0
604,309,0.0
605,310,0.0
606,311,0.0
607,312,0.0
608,314,0.0
609,316,0.0
610,317,0.0
611,318,0.0
612,321,0.0
613,322,0.0
614,324,0.0
615,328,0.0
616,329,0.0
617,330,0.0
618,331,0.0
619,333,0.0
620,334,0.0
621,338,0.0
622,339,0.0
623,340,0.0
624,341,0.0
625,342,0.0
626,343,0.0
627,345,0.0
628,347,0.0
629,348,0.0
630,350,0.0
631,351,0.0
632,352,0.0
633,353,0.0
634,354,0.0
635,355,0.0
636,356,0.0
637,357,0.0
638,361,0.0
639,362,0.0
640,363,0.0
641,364,0.0
642,365,0.0
643,367,0.0
644,368,0.0
645,369,0.0
646,370,0.0
647,371,0.0
648,372,0.0
649,374,0.0
650,377,0.0
651,378,0.0
652,379,0.0
653,380,0.0
654,381,0.0
655,382,0.0
656,383,0.0
657,385,0.0
658,386,0.0
659,388,0.0
660,389,0.0
661,391,0.0
662,394,0.0
663,395,0.0
664,396,0.0
665,398,0.0
666,399,0.0
667,401,0.0
668,403,0.0
669,404,0.0
670,406,0.0
671,407,0.0
672,408,0.0
673,414,0.0
674,416,0.0
675,420,0.0
676,422,0.0
677,423,0.0
678,425,0.0
679,426,0.0
680,427,0.0
681,428,0.0
682,431,0.0
683,433,0.0
684,435,0.0
685,436,0.0
686,438,0.0
687,439,0.0
688,440,0.0
689,441,0.0
690,442,0.0
691,443,0.0
692,446,0.0
693,447,0.0
694,449,0.0
695,453,0.0
696,455,0.0
697,457,0.0
698,458,0.0
699,459,0.0
700,460,0.0
701,462,0.0
702,465,0.0
703,467,0.0
704,468,0.0
705,474,0.0
706,476,0.0
707,477,0.0
708,479,0.0
709,480,0.0
710,482,0.0
711,483,0.0
712,484,0.0
713,485,0.0
714,486,0.0
715,488,0.0
716,489,0.0
717,490,0.0
718,492,0.0
719,494,0.0
720,495,0.0
721,499,0.0
722,500,0.0
723,501,0.0
724,502,0.0
725,505,0.0
726,506,0.0
727,507,0.0
728,508,0.0
729,509,0.0
730,510,0.0
731,511,0.0
732,514,0.0
733,515,0.0
734,517,0.0
735,518,0.0
736,521,0.0
737,522,0.0
738,524,0.0
739,525,0.0
740,526,0.0
741,529,0.0
742,530,0.0
743,531,0.0
744,532,0.0
745,533,0.0
746,535,0.0
747,537,0.0
748,539,0.0
749,540,0.0
750,543,0.0
751,544,0.0
752,546,0.0
753,548,0.0
754,549,0.0
755,550,0.0
756,552,0.0
757,556,0.0
758,557,0.0
759,558,0.0
760,559,0.0
761,564,0.0
762,565,0.0
763,569,0.0
764,570,0.0
765,571,0.0
766,573,0.0
767,574,0.0
768,575,0.0
769,577,0.0
770,579,0.0
771,582,0.0
772,584,0.0
773,586,0.0
774,589,0.0
775,591,0.0
776,593,0.0
777,594,0.0
778,597,0.0
779,600,0.0
780,601,0.0
781,604,0.0
782,605,0.0
783,606,0.0
784,608,0.0
785,609,0.0
786,610,0.0
787,611,0.0
788,612,0.0
789,613,0.0
790,617,0.0
791,619,0.0
792,620,0.0
793,623,0.0
794,625,0.0
795,627,0.0
796,628,0.0
797,629,0.0
798,630,0.0
799,631,0.0
800,632,0.0
801,633,0.0
802,634,0.0
803,640,0.0
804,641,0.0
805,642,0.0
806,643,0.0
807,646,0.0
808,648,0.0
809,649,0.0
810,650,0.0
811,652,0.0
812,655,0.0
813,656,0.0
814,657,0.0
815,659,0.0
816,661,0.0
817,662,0.0
818,665,0.0
819,666,0.0
820,667,0.0
821,668,0.0
822,670,0.0
823,671,0.0
824,674,0.0
825,676,0.0
826,678,0.0
827,679,0.0
828,681,0.0
829,691,0.0
830,693,0.0
831,695,0.0
832,697,0.0
833,700,0.0
834,701,0.0
835,704,0.0
836,705,0.0
837,707,0.0
838,708,0.0
839,709,0.0
840,710,0.0
841,711,0.0
842,713,0.0
843,716,0.0
844,717,0.0
845,718,0.0
846,719,0.0
847,720,0.0
848,722,0.0
849,723,0.0
850,725,0.0
851,726,0.0
852,727,0.0
853,729,0.0
854,730,0.0
855,731,0.0
856,736,0.0
857,737,0.0
858,738,0.0
859,739,0.0
860,740,0.0
861,743,0.0
862,744,0.0
863,748,0.0
864,749,0.0
865,753,0.0
866,756,0.0
867,757,0.0
868,758,0.0
869,759,0.0
870,764,0.0
871,765,0.0
872,766,0.0
873,768,0.0
874,769,0.0
875,770,0.0
876,773,0.0
877,774,0.0
878,775,0.0
879,777,0.0
880,778,0.0
881,779,0.0
882,781,0.0
883,782,0.0
884,784,0.0
885,785,0.0
886,786,0.0
887,787,0.0
888,790,0.0
889,791,0.0
890,795,0.0
891,798,0.0
892,800,0.0
893,801,0.0
894,803,0.0
895,805,0.0
896,807,0.0
897,809,0.0
898,810,0.0
899,811,0.0
900,816,0.0
901,820,0.0
902,826,0.0
903,827,0.0
904,831,0.0
905,832,0.0
906,833,0.0
907,838,0.0
908,840,0.0
909,842,0.0
910,843,0.0
911,844,0.0
912,845,0.0
913,850,0.0
914,851,0.0
915,852,0.0
916,853,0.0
917,855,0.0
918,859,0.0
919,860,0.0
920,861,0.0
921,863,0.0
922,865,0.0
923,866,0.0
924,868,0.0
925,870,0.0
926,872,0.0
927,873,0.0
928,874,0.0
929,875,0.0
930,876,0.0
931,878,0.0
932,880,0.0
933,887,0.0
934,890,0.0
935,891,0.0
936,892,0.0
937,893,0.0
